Mô tả,Link,Danh mục
"XMR-Stak (khai thác tiền mã hóa)",https://github.com/mazhar266/xmr-stak,Crypto
"Web3 Deep Learning",https://github.com/root-tanishq/web3-deep,Web3/AI
"Bitcoin Core",https://github.com/bitcoin/bitcoin,Blockchain
"DApp Learning DAO",https://github.com/Dapp-Learning-DAO/Dapp-Learning,Web3
"DeFi Bot",https://github.com/ExtropyIO/defi-bot,DeFi
"Catalyst (Secret Network)",https://github.com/scrtlabs/catalyst,Blockchain
"Auquan Toolbox (giao dịch)",https://github.com/Auquan/auquantoolbox,Algorithmic Trading
"Blockchain Reading List",https://github.com/reiver/blockchain-reading-list,Blockchain
"Chia Blockchain",https://github.com/Chia-Network/chia-blockchain,Blockchain
"Ethminer (khai thác Ethereum)",https://github.com/ethereum-mining/ethminer,Crypto
"AlgoTrading (Python)",https://github.com/ivopetiz/algotrading,Algorithmic Trading
"Crypto Chassis API",https://github.com/crypto-chassis/ccapi,Crypto API
"CCXT (giao dịch tiền mã hóa)",https://github.com/ccxt/ccxt,Crypto
"Alpaca Backtrader API",https://github.com/alpacahq/alpaca-backtrader-api,Algorithmic Trading
"Dune Spellbook (SQL, analytics)",https://github.com/duneanalytics/spellbook,Data Analytics
"Saleor (thương mại điện tử)",https://github.com/saleor,E-commerce
"FinMarketPy (phân tích tài chính)",https://github.com/cuemacro/finmarketpy,Finance
"Trading Strategies (amor71)",https://github.com/amor71/trading_strategies,Algorithmic Trading
"LiuAlgoTrader",https://github.com/amor71/LiuAlgoTrader,Algorithmic Trading
"Binance Trade Bot",https://github.com/ccxt/binance-trade-bot,Trading Bot
